Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/30  10:00:00,208.956287923,29.8552941205,20.4482466133,4.30129002269,37.1018798503,116.476155989,117.932622135,108.006854076,9.90576805939,0.02
 11/30  11:00:00,207.504229682,29.8746753249,19.0938509525,4.18364108269,37.1018798503,116.476155989,124.80850953,106.268824456,9.90576805939,8.63391701476
 11/30  12:00:00,207.129750443,29.9133081832,19.2105743466,3.65354082028,37.1018798503,116.476155989,122.211318886,103.668510791,9.90576805939,8.63704003622
 11/30  13:00:00,195.863235623,30.0126282305,20.1347537925,3.27556636073,37.1018798503,104.434947198,109.772222439,99.8464543798,9.90576805939,0.02
 11/30  14:00:00,207.943411106,30.0693662239,20.488199463,3.03351880747,37.1018798503,116.476155989,116.375839234,97.8330370016,9.90576805939,8.63703417323
 11/30  15:00:00,208.176636395,30.2301830629,21.0255506004,2.56884620995,37.1018798503,116.476155989,105.210525385,95.2847573258,9.90576805939,0.02
 11/30  16:00:00,207.820112077,30.2135106598,20.8715052137,2.38320232185,37.1018798503,116.476155989,105.702540974,94.2699848056,9.90576805939,1.52678810855
 11/30  17:00:00,213.917659697,30.0477649531,19.4190452077,2.67561499732,37.1018798503,116.476155989,113.180883631,96.153276722,9.90576805939,7.12183884996
 11/30  18:00:00,222.770584419,29.9757706844,18.1009380484,3.02729593316,37.1018798503,116.476155989,107.014851853,97.089083794,9.90576805939,0.02
 11/30  19:00:00,136.580603175,27.9025474035,13.4437684046,0.0,24.7345865669,47.5788473902,80.8131201141,75.8402360844,4.9528840297,0.02
 11/30  20:00:00,139.082332136,28.3368647146,11.6477256487,0.0,24.7345865669,47.5788473902,86.7160455374,81.7431615077,4.9528840297,0.02
 11/30  21:00:00,120.477589487,27.0339127815,11.1659531387,0.0225662184398,12.3672932834,38.6892022431,108.643618563,97.0628300768,2.97173041782,8.60905806869
 11/30  22:00:00,99.8571825856,21.6091116649,9.2307553636,0.201520821176,12.3672932834,27.0668015668,84.6107836883,81.6190532705,2.97173041782,0.02
 11/30  23:00:00,72.2952345165,17.733063647,7.67420900426,0.0,4.12243109448,15.9888894789,77.0332177164,74.0414872986,2.97173041782,0.02
 11/30  24:00:00,83.6163026972,23.121827643,9.58338206309,0.815557744845,4.12243109448,15.9888894789,98.0924694782,95.1007390604,2.97173041782,0.02
 12/01  01:00:00,73.0244077365,18.601698269,7.45150486251,1.28228231806,4.12243109448,15.9888894789,80.5872729195,77.5955425017,2.97173041782,0.02
