Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/06  18:00:00,33.0789029045,2.19660569965,6.97159385734,0.0,3.71167865564,18.077,29.5490889035,0.0,25.50935,4.03973890353
 06/06  19:00:00,32.2843160392,2.19660569965,6.19455824909,0.0,3.71167865564,18.077,30.1248719826,0.0,25.50935,4.61552198264
 06/06  20:00:00,26.5558951084,2.19660569965,4.23197253504,0.0,3.71167865564,13.077,26.5465420267,0.0,22.50825,4.03829202671
 06/06  21:00:00,26.293152385,2.19660569965,2.78377751449,0.0,3.71167865564,13.077,25.6213192274,0.0,21.0077,4.61361922737
 06/06  22:00:00,25.2331357729,2.19660569965,1.74149993697,0.0,3.71167865564,13.077,21.4696376557,0.0,18.0066,3.46303765573
 06/06  23:00:00,25.905648986,2.19660569965,1.28329802183,0.0,3.71167865564,13.077,5.31326639231,0.0,3.0011,2.31216639231
 06/06  24:00:00,14.3898375787,2.19660569965,0.175090803713,0.0,1.85583932782,5.577,4.7396075425,0.0,3.0011,1.7385075425
 06/07  01:00:00,9.88998520818,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/07  02:00:00,9.9009716843,0.0,0.0,0.0,0.618613109274,5.0,3.59316184754,0.0,3.0011,0.592061847542
 06/07  03:00:00,9.91032071243,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
